textbox3,textbox16,textbox105,textbox18,textbox103,textbox9,textbox101,textbox11,textbox99,textbox14,textbox15,textbox55,textbox22,textbox156
"Tuesday, September 2, 2025",8/1/2025 12:00 AM,All,8/31/2025 11:59 PM,All,All,All,All,All,All,All,All,All,Completed

OperationType_1,textbox4,textbox72,AnimalNumber,AnimalName,Species,textbox30,textbox36,Gender,textbox46,textbox41,textbox44,OperationType,PetID,ARN,textbox50,textbox51,textbox52,textbox53,Altered,Size,SpayedNeutered,By,OperationSubType,DOA,ScheduleStatus,Textbox24,Textbox49,Assigned_To,Textbox61,textbox542
Stray,Total Intakes: 199,Total Unique Animals: 199,A0059095233,GIRL SCOUT,Cat,Domestic Shorthair/,2y 0d,F,Brown,N,8/12/2025 3:27 PM,Stray,,,,Medium,/,Yes,No,,Y,TAMMIC,OTC,False,Completed,8/12/2025 2:57 PM,8/12/2025 3:27 PM,,30 minutes,580
Stray,Total Intakes: 199,Total Unique Animals: 199,A0059096094,,Cat,Domestic Shorthair/Mix,1m 11d,F,Black/Orange,N,8/12/2025 3:15 PM,Stray,,,,Small,Receiving/Receiving,No,No,,N,KEARAC,No Hold,False,,,,,,580
Stray,Total Intakes: 199,Total Unique Animals: 199,A0059096097,,Cat,Domestic Shorthair/Mix,1m 11d,F,Black/Orange,N,8/12/2025 3:15 PM,Stray,,,,Small,Receiving/Receiving,No,No,,N,KEARAC,No Hold,False,,,,,,580
Stray,Total Intakes: 199,Total Unique Animals: 199,A0059099607,,Cat,Domestic Shorthair/Mix,3d,U,Black,N,8/13/2025 8:24 AM,Stray,,,,Small,Receiving/Receiving,No,No,,N,KEARAC,No Hold,False,,,,,,580
Stray,Total Intakes: 199,Total Unique Animals: 199,A0059099608,,Cat,Domestic Shorthair/Mix,3d,U,Black,N,8/13/2025 8:24 AM,Stray,,,,Small,Receiving/Receiving,No,No,,N,KEARAC,No Hold,False,,,,,,580
Stray,Total Intakes: 199,Total Unique Animals: 199,A0059099609,,Cat,Domestic Shorthair/Mix,3d,U,Black,N,8/13/2025 8:24 AM,Stray,,,,Small,Receiving/Receiving,No,No,,N,KEARAC,No Hold,False,,,,,,580
Stray,Total Intakes: 199,Total Unique Animals: 199,A0059099611,,Cat,Domestic Shorthair/Mix,3d,U,Black,N,8/13/2025 8:24 AM,Stray,,,,Small,Receiving/Receiving,No,No,,N,KEARAC,No Hold,False,,,,,,580
Stray,Total Intakes: 199,Total Unique Animals: 199,A0059099612,,Cat,Domestic Shorthair/Mix,3d,U,Black,N,8/13/2025 8:24 AM,Stray,,,,Small,Receiving/Receiving,No,No,,N,KEARAC,No Hold,False,,,,,,580
Stray,Total Intakes: 199,Total Unique Animals: 199,A0059100968,,Cat,Domestic Shorthair/Mix,6m 0d,F,"White/Orange/
Orange",N,8/13/2025 11:23 AM,Stray,,,,Small,Receiving/Receiving,No,No,,N,KEARAC,OTC,False,,,,,,580
Stray,Total Intakes: 199,Total Unique Animals: 199,A0059107218,,Cat,Domestic Shorthair/Mix,5y 0d,F,Black,N,8/14/2025 8:42 AM,Stray,,,,Small,Receiving/Receiving,No,No,,N,ASHLEYD,OTC,False,,,,,,580
Stray,Total Intakes: 199,Total Unique Animals: 199,A0059109647,RAMBUN,Cat,Domestic Shorthair/,14y 5m 13d,M,Brown,Y,8/14/2025 1:54 PM,Stray,,,,Small,Receiving/Receiving,Yes,No,,Y,SHANNONV,OTC,False,Completed,8/14/2025 12:54 PM,8/14/2025 1:54 PM,SHANNON VOGT,1 hour ,580
Stray,Total Intakes: 199,Total Unique Animals: 199,A0059111689,MO,Cat,Domestic Shorthair/,11y 0d,F,Brown/White,Y,8/14/2025 2:59 PM,Stray,,,,Small,Receiving/Receiving,Yes,No,,Y,ASHLEYD,Abandoned/Dumped Off at SPCA,False,,,,,,580
Stray,Total Intakes: 199,Total Unique Animals: 199,A0059112121,DB,Cat,Domestic Shorthair/Mix,7d,F,Black/White,N,8/14/2025 3:30 PM,Stray,,,,Small,Receiving/Receiving,No,No,,N,ASHLEYD,No Hold,False,,,,,,580
Stray,Total Intakes: 199,Total Unique Animals: 199,A0059112824,LONDON,Cat,Domestic Shorthair/,1m 4d,F,Grey/Tan,N,8/14/2025 4:21 PM,Stray,,,,Small,Receiving/Receiving,No,No,,N,MELINAH,No Hold,False,,,,,,580
Stray,Total Intakes: 199,Total Unique Animals: 199,A0059113390,YELLOWSTONE,Domestic (Cage) Bird,"Parakeet, Quaker/",,U,Green/Blue,N,8/14/2025 5:04 PM,Stray,,,,Small,Receiving/Receiving,No,No,,N,ROBINR,OTC,False,,,,,,580
Stray,Total Intakes: 199,Total Unique Animals: 199,A0059115922,,Cat,Domestic Shorthair/Mix,1m 11d,M,Black/White,N,8/15/2025 10:43 AM,Stray,,,,Small,Receiving/Receiving,No,No,,N,NICOLEA,No Hold,False,,,,,,580
Stray,Total Intakes: 199,Total Unique Animals: 199,A0059115967,,Cat,Domestic Shorthair/Mix,,U,Grey,N,8/15/2025 10:50 AM,Stray,,,,Small,Receiving/Receiving,No,No,,N,NICOLEA,No Hold,False,,,,,,580
Stray,Total Intakes: 199,Total Unique Animals: 199,A0059116640,CREAM SODA,Cat,Domestic Shorthair/,1y 6m 0d,F,Tan/White,N,8/15/2025 2:41 PM,Stray,,,,Small,Receiving/Receiving,Yes,No,,Y,SHANNONV,OTC,False,Completed,8/15/2025 1:41 PM,8/15/2025 2:41 PM,SHANNON VOGT,1 hour ,580
Stray,Total Intakes: 199,Total Unique Animals: 199,A0059116763,COLIN FARRELL,Cat,Domestic Shorthair/,4y 0d,M,Brown/White,N,8/15/2025 2:52 PM,Stray,,Colin Feral,,Small,Receiving/Receiving,Yes,No,,Y,ASHLEYD,OTC,False,Completed,8/15/2025 1:52 PM,8/15/2025 2:52 PM,SHANNON VOGT,1 hour ,580
Stray,Total Intakes: 199,Total Unique Animals: 199,A0059117489,EINSTEIN,Cat,Domestic Shorthair/,28d,M,Brown,N,8/15/2025 2:43 PM,Stray,,,,Small,Receiving/Receiving,No,No,,N,ASHLEYD,No Hold,False,Completed,8/15/2025 1:43 PM,8/15/2025 2:43 PM,TAMMI COGSWELL,1 hour ,580
Stray,Total Intakes: 199,Total Unique Animals: 199,A0059117909,Lionel,Farm Type Fowl,Chicken/,,M,Copper/Black,N,8/15/2025 1:39 PM,Stray,,,,Small,Receiving/Receiving,No,No,,N,TAMMIC,OTC,False,,,,,,580
Stray,Total Intakes: 199,Total Unique Animals: 199,A0059123151,,Cat,Domestic Shorthair/Mix,1y 0d,M,Black,N,8/16/2025 1:07 PM,Stray,,,,Small,Receiving/Receiving,No,No,,N,TAMMIC,OTC,False,,,,,,580
Stray,Total Intakes: 199,Total Unique Animals: 199,A0059123397,EMONI,Cat,Domestic Shorthair/,4m 15d,F,Brown,N,8/18/2025 10:07 AM,Stray,,,,Small,Receiving/Receiving,Yes,No,,Y,TAMMIC,OTC,False,Completed,8/18/2025 9:07 AM,8/18/2025 10:07 AM,TAMMI COGSWELL,1 hour ,580
Stray,Total Intakes: 199,Total Unique Animals: 199,A0059186749,,Cat,Domestic Shorthair/Mix,1m 0d,M,Grey/White,N,8/18/2025 8:32 AM,Stray,,,,Small,Receiving/Receiving,No,No,,N,SHANNONV,No Hold,False,,,,,,580
Stray,Total Intakes: 199,Total Unique Animals: 199,A0059186750,,Cat,Domestic Shorthair/,1m 0d,M,Grey/White,N,8/18/2025 8:32 AM,Stray,,,,Small,Receiving/Receiving,No,No,,N,SHANNONV,No Hold,False,,,,,,580
Stray,Total Intakes: 199,Total Unique Animals: 199,A0059186758,Lotus,Farm Type Fowl,Duck/,,U,Yellow/White,N,8/17/2025 8:43 AM,Stray,,,,Small,Receiving/Receiving,No,No,,N,TAMMIC,OTC,False,,,,,,580
Stray,Total Intakes: 199,Total Unique Animals: 199,A0059186760,,Farm Type Fowl,Duck/,,U,Yellow/White,N,8/17/2025 8:43 AM,Stray,,,,Small,Receiving/Receiving,No,No,,N,TAMMIC,OTC,False,,,,,,580
Stray,Total Intakes: 199,Total Unique Animals: 199,A0059186762,,Farm Type Fowl,Duck/,,U,Yellow/White,N,8/17/2025 8:43 AM,Stray,,,,Small,Receiving/Receiving,No,No,,N,TAMMIC,OTC,False,,,,,,580
Stray,Total Intakes: 199,Total Unique Animals: 199,A0059186763,,Farm Type Fowl,Duck/,,U,Yellow/White,N,8/17/2025 8:43 AM,Stray,,,,Small,Receiving/Receiving,No,No,,N,TAMMIC,OTC,False,,,,,,580
Stray,Total Intakes: 199,Total Unique Animals: 199,A0059187435,,Cat,Domestic Shorthair/,1m 11d,U,Brown,U,8/18/2025 10:46 AM,Stray,,,,Small,Receiving/Receiving,No,No,,U,NICOLEA,No Hold,False,,,,,,580
Stray,Total Intakes: 199,Total Unique Animals: 199,A0059188017,SPIRAL,Cat,Domestic Shorthair/,1m 4d,F,Black/White,N,8/18/2025 1:07 PM,Stray,,,,Small,Receiving/Receiving,No,No,,N,TAMMIC,No Hold,False,Completed,8/18/2025 12:07 PM,8/18/2025 1:07 PM,TAMMI COGSWELL,1 hour ,580
Stray,Total Intakes: 199,Total Unique Animals: 199,A0059190939,EMERALD,Cat,Domestic Shorthair/,1y 0d,F,Black,N,8/19/2025 12:19 PM,Stray,,,,Small,Receiving/Receiving,Yes,No,,Y,SHANNONV,No Hold,False,Completed,8/19/2025 11:19 AM,8/19/2025 12:19 PM,SHANNON VOGT,1 hour ,580
Stray,Total Intakes: 199,Total Unique Animals: 199,A0059190945,,Cat,Domestic Shorthair/Mix,,F,Black,N,8/19/2025 12:19 PM,Stray,,,,Small,Receiving/Receiving,No,No,,N,SHANNONV,No Hold,False,Completed,8/19/2025 11:19 AM,8/19/2025 12:19 PM,SHANNON VOGT,1 hour ,580
Stray,Total Intakes: 199,Total Unique Animals: 199,A0059190947,,Cat,Domestic Shorthair/Mix,,F,Black,N,8/19/2025 12:19 PM,Stray,,,,Small,Receiving/Receiving,No,No,,N,SHANNONV,No Hold,False,Completed,8/19/2025 11:19 AM,8/19/2025 12:19 PM,SHANNON VOGT,1 hour ,580
Stray,Total Intakes: 199,Total Unique Animals: 199,A0059190951,,Cat,Domestic Shorthair/Mix,,F,Black,N,8/19/2025 12:19 PM,Stray,,,,Small,Receiving/Receiving,No,No,,N,SHANNONV,No Hold,False,Completed,8/19/2025 11:19 AM,8/19/2025 12:19 PM,SHANNON VOGT,1 hour ,580
Stray,Total Intakes: 199,Total Unique Animals: 199,A0059195117,,Cat,Domestic Longhair/Mix,1m 4d,F,Grey/White,N,8/19/2025 2:12 PM,Stray,,,,Small,Receiving/Receiving,No,No,,N,TAMMIC,No Hold,False,Completed,8/19/2025 1:12 PM,8/19/2025 2:12 PM,TAMMI COGSWELL,1 hour ,580
Stray,Total Intakes: 199,Total Unique Animals: 199,A0059195119,,Cat,Domestic Longhair/Mix,1m 4d,M,Grey,N,8/19/2025 2:12 PM,Stray,,,,Small,Receiving/Receiving,No,No,,N,TAMMIC,No Hold,False,Completed,8/19/2025 1:12 PM,8/19/2025 2:12 PM,TAMMI COGSWELL,1 hour ,580
Stray,Total Intakes: 199,Total Unique Animals: 199,A0059195120,,Cat,Domestic Shorthair/Mix,1m 4d,F,Grey/White,N,8/19/2025 2:12 PM,Stray,,,,Small,Receiving/Receiving,No,No,,N,TAMMIC,No Hold,False,Completed,8/19/2025 1:12 PM,8/19/2025 2:12 PM,TAMMI COGSWELL,1 hour ,580
Stray,Total Intakes: 199,Total Unique Animals: 199,A0059195122,,Cat,Domestic Shorthair/Mix,1m 4d,F,Grey/White,N,8/19/2025 2:12 PM,Stray,,,,Small,Receiving/Receiving,No,No,,N,TAMMIC,No Hold,False,Completed,8/19/2025 1:12 PM,8/19/2025 2:12 PM,TAMMI COGSWELL,1 hour ,580
Stray,Total Intakes: 199,Total Unique Animals: 199,A0059196338,,Cat,Domestic Shorthair/Mix,,U,Black,N,8/19/2025 12:26 PM,Stray,,,,Small,Receiving/Receiving,No,No,,N,SHANNONV,No Hold,False,,,,,,580
Stray,Total Intakes: 199,Total Unique Animals: 199,A0059198048,,Cat,Domestic Shorthair/Mix,1m 4d,F,Grey/White,N,8/19/2025 2:18 PM,Stray,,,,Small,Receiving/Receiving,No,No,,N,TAMMIC,No Hold,False,,,,,,580
Stray,Total Intakes: 199,Total Unique Animals: 199,A0059198577,,Cat,Domestic Shorthair/Mix,,F,Black,N,8/19/2025 2:52 PM,Stray,,,,Small,Receiving/Receiving,No,No,,N,NICOLEA,Field,False,,,,,,580
Stray,Total Intakes: 199,Total Unique Animals: 199,A0059198590,,Cat,Domestic Shorthair/Mix,7d,M,Black,N,8/19/2025 2:54 PM,Stray,,,,Small,Receiving/Receiving,No,No,,N,NICOLEA,No Hold,False,,,,,,580
Stray,Total Intakes: 199,Total Unique Animals: 199,A0059198596,,Cat,Domestic Shorthair/Mix,7d,M,Grey,N,8/19/2025 2:54 PM,Stray,,,,Small,Receiving/Receiving,No,No,,N,NICOLEA,No Hold,False,,,,,,580
Stray,Total Intakes: 199,Total Unique Animals: 199,A0059199127,GRAYCIE,Cat,Domestic Shorthair/,4m 0d,F,Blue/White,N,8/19/2025 3:21 PM,Stray,,,,Small,Receiving/Receiving,No,No,,N,TAMMIC,No Hold,False,,,,,,580
Stray,Total Intakes: 199,Total Unique Animals: 199,A0059202770,ADIRA,Cat,Domestic Shorthair/,2y 0d,F,Brown/White,N,8/20/2025 10:15 AM,Stray,,,,Small,Receiving/Receiving,Yes,No,,Y,SHANNONV,OTC,False,,,,,,580
Stray,Total Intakes: 199,Total Unique Animals: 199,A0059204602,,Cat,Domestic Shorthair/Mix,1y 0d,F,Brown,N,8/21/2025 10:11 AM,Stray,,,,Small,Receiving/Receiving,No,No,,N,TAMMIC,OTC,False,Completed,8/21/2025 9:11 AM,8/21/2025 10:11 AM,TAMMI COGSWELL,1 hour ,580
Stray,Total Intakes: 199,Total Unique Animals: 199,A0059204612,,Cat,Domestic Shorthair/Mix,28d,M,Brown,N,8/21/2025 10:11 AM,Stray,,,,Small,Receiving/Receiving,No,No,,N,TAMMIC,OTC,False,Completed,8/21/2025 9:11 AM,8/21/2025 10:11 AM,TAMMI COGSWELL,1 hour ,580
Stray,Total Intakes: 199,Total Unique Animals: 199,A0059204614,,Cat,Domestic Shorthair/Mix,28d,F,Brown,N,8/21/2025 10:11 AM,Stray,,,,Small,Receiving/Receiving,No,No,,N,TAMMIC,OTC,False,Completed,8/21/2025 9:11 AM,8/21/2025 10:11 AM,TAMMI COGSWELL,1 hour ,580
Stray,Total Intakes: 199,Total Unique Animals: 199,A0059204617,,Cat,Domestic Shorthair/Mix,28d,F,Brown,N,8/21/2025 10:11 AM,Stray,,,,Small,Receiving/Receiving,No,No,,N,TAMMIC,OTC,False,Completed,8/21/2025 9:11 AM,8/21/2025 10:11 AM,TAMMI COGSWELL,1 hour ,580
Stray,Total Intakes: 199,Total Unique Animals: 199,A0059204618,,Cat,Domestic Shorthair/Mix,28d,F,Brown,N,8/21/2025 10:11 AM,Stray,,,,Small,Receiving/Receiving,No,No,,N,TAMMIC,OTC,False,Completed,8/21/2025 9:11 AM,8/21/2025 10:11 AM,TAMMI COGSWELL,1 hour ,580
Stray,Total Intakes: 199,Total Unique Animals: 199,A0059206316,,Cat,Domestic Shorthair/Mix,4y 0d,F,Grey/Tan,N,8/20/2025 2:45 PM,Stray,,,,Small,Receiving/Receiving,No,No,,N,SHANNONV,OTC,False,,,,,,580
Stray,Total Intakes: 199,Total Unique Animals: 199,A0059211090,GERALD,Cat,Domestic Shorthair/,3y 0d,M,Brown/White,N,8/22/2025 10:04 AM,Stray,,,,Small,Receiving/Receiving,Yes,No,,Y,TAMMIC,OTC,False,Completed,8/22/2025 9:04 AM,8/22/2025 10:04 AM,SHANNON VOGT,1 hour ,580
Stray,Total Intakes: 199,Total Unique Animals: 199,A0059212825,,Cat,Domestic Longhair/,,M,Grey,Y,8/21/2025 1:11 PM,Stray,,,,Small,Receiving/Receiving,Yes,No,,Y,TAMMIC,OTC,False,,,,,,580
Stray,Total Intakes: 199,Total Unique Animals: 199,A0059214402,,Cat,Domestic Shorthair/Mix,5d,M,Orange,N,8/21/2025 3:02 PM,Stray,,,,Small,Receiving/Receiving,No,No,,N,MEGHANG,Field,False,,,,,,580
Stray,Total Intakes: 199,Total Unique Animals: 199,A0059215018,,Cat,Domestic Shorthair/Mix,1m 1d,M,Tan/White,N,8/21/2025 3:47 PM,Stray,,,,Small,Receiving/Receiving,No,No,,N,SHANNONV,OTC,False,,,,,,580
Stray,Total Intakes: 199,Total Unique Animals: 199,A0059215935,Snoozle,Cat,Domestic Shorthair/,28d,M,Brown/White,N,8/21/2025 4:57 PM,Stray,,,,Small,Receiving/Receiving,No,No,,N,MELINAH,No Hold,False,,,,,,580
Stray,Total Intakes: 199,Total Unique Animals: 199,A0059215984,Foxtrot,Cat,Domestic Longhair/Mix,1m 11d,F,Black/White,N,8/21/2025 5:01 PM,Stray,,,,Small,Receiving/Receiving,No,No,,N,MELINAH,OTC,False,,,,,,580
Stray,Total Intakes: 199,Total Unique Animals: 199,A0059219343,,Cat,Domestic Shorthair/Mix,2y 0d,M,Black,N,8/22/2025 12:02 PM,Stray,,,,Small,Receiving/Receiving,No,No,,N,EvanH,Field,False,,,,,,580
Stray,Total Intakes: 199,Total Unique Animals: 199,A0059220220,,Cat,Domestic Shorthair/,4m 0d,M,Black,N,8/22/2025 1:12 PM,Stray,,,,Small,Receiving/Receiving,Yes,No,,Y,ASHLEYD,OTC,False,,,,,,580
Stray,Total Intakes: 199,Total Unique Animals: 199,A0059221296,,Cat,Domestic Shorthair/Mix,,U,Grey,N,8/22/2025 2:27 PM,Stray,,,,Small,Cooler/Cooler,No,No,,N,TAMMIC,DOA,True,,,,,,580
Stray,Total Intakes: 199,Total Unique Animals: 199,A0059221432,Capricorn,Cat,Domestic Shorthair/,10y 0d,M,Brown/White,N,8/22/2025 2:37 PM,Stray,,,,Small,Receiving/Receiving,Yes,No,,Y,SHANNONV,OTC,False,,,,,,580
Stray,Total Intakes: 199,Total Unique Animals: 199,A0059222752,,Cat,Domestic Shorthair/Mix,27d,F,Brown,N,8/22/2025 4:15 PM,Stray,,,,Small,Receiving/Receiving,No,No,,N,EvanH,Field,False,,,,,,580
Stray,Total Intakes: 199,Total Unique Animals: 199,A0059222755,,Cat,Domestic Shorthair/Mix,27d,M,Brown,N,8/22/2025 4:15 PM,Stray,,,,Small,Receiving/Receiving,No,No,,N,EvanH,Field,False,,,,,,580
Stray,Total Intakes: 199,Total Unique Animals: 199,A0059222757,,Cat,Domestic Longhair/Mix,27d,M,Black,N,8/22/2025 4:15 PM,Stray,,,,Small,Receiving/Receiving,No,No,,N,EvanH,Field,False,,,,,,580
Stray,Total Intakes: 199,Total Unique Animals: 199,A0059222758,,Cat,Domestic Shorthair/Mix,27d,M,Black,N,8/22/2025 4:15 PM,Stray,,,,Small,Receiving/Receiving,No,No,,N,EvanH,Field,False,,,,,,580
Stray,Total Intakes: 199,Total Unique Animals: 199,A0059224951,,Cat,Domestic Shorthair/Mix,12y 0d,F,Black,Y,8/23/2025 10:52 AM,Stray,,,,Small,Receiving/Receiving,Yes,No,,Y,ASHLEYD,OTC,False,,,,,,580
Stray,Total Intakes: 199,Total Unique Animals: 199,A0059226093,Reddington,Cat,Domestic Shorthair/Mix,2y 0d,M,Black,U,8/23/2025 1:16 PM,Stray,,,,Small,Receiving/Receiving,Yes,No,,Y,ASHLEYD,OTC,False,,,,,,580
Stray,Total Intakes: 199,Total Unique Animals: 199,A0059226495,ARTEMIS,Cat,Domestic Longhair/Mix,28d,F,White/Grey,N,8/23/2025 2:02 PM,Stray,,,,Small,Receiving/Receiving,No,No,,N,ASHLEYD,OTC,False,,,,,,580
Stray,Total Intakes: 199,Total Unique Animals: 199,A0059226575,,Cat,Domestic Shorthair/Mix,21d,F,Grey,N,8/23/2025 2:15 PM,Stray,,,,Small,Receiving/Receiving,No,No,,N,ASHLEYD,OTC,False,,,,,,580
Stray,Total Intakes: 199,Total Unique Animals: 199,A0059226658,,Cat,Domestic Shorthair/,28d,F,Brown,N,8/25/2025 8:05 AM,Stray,,,,Small,Receiving/Receiving,No,No,,N,TAMMIC,No Hold,False,Completed,8/25/2025 7:05 AM,8/25/2025 8:05 AM,Ashley Dittrich,1 hour ,580
Stray,Total Intakes: 199,Total Unique Animals: 199,A0059226715,,Cat,Domestic Shorthair/,28d,M,Black/White,N,8/25/2025 8:05 AM,Stray,,,,Small,Receiving/Receiving,No,No,,N,TAMMIC,No Hold,False,Completed,8/25/2025 7:05 AM,8/25/2025 8:05 AM,Ashley Dittrich,1 hour ,580
Stray,Total Intakes: 199,Total Unique Animals: 199,A0059226718,,Cat,Domestic Shorthair/,28d,M,Grey,N,8/25/2025 8:05 AM,Stray,,,,Small,Receiving/Receiving,No,No,,N,TAMMIC,No Hold,False,Completed,8/25/2025 7:05 AM,8/25/2025 8:05 AM,Ashley Dittrich,1 hour ,580
Stray,Total Intakes: 199,Total Unique Animals: 199,A0059227214,,Cat,Domestic Longhair/Mix,1m 0d,F,Black/White,N,8/23/2025 3:35 PM,Stray,,,,Small,Receiving/Receiving,No,No,,N,ASHLEYD,No Hold,False,,,,,,580
Stray,Total Intakes: 199,Total Unique Animals: 199,A0059232739,Dragonfly,Cat,Domestic Shorthair/Mix,1m 26d,M,Orange,N,8/25/2025 12:07 PM,Stray,,,,Small,Receiving/Receiving,Yes,No,,Y,SHANNONV,No Hold,False,Completed,8/25/2025 11:07 AM,8/25/2025 12:07 PM,SHANNON VOGT,1 hour ,580
Stray,Total Intakes: 199,Total Unique Animals: 199,A0059233387,VOLKS,Cat,Domestic Shorthair/Mix,1m 4d,M,Brown,N,8/25/2025 12:02 PM,Stray,,,,Small,Receiving/Receiving,No,No,,N,TAMMIC,No Hold,False,,,,,,580
Stray,Total Intakes: 199,Total Unique Animals: 199,A0059233908,,Cat,Domestic Shorthair/Mix,21d,M,Grey/White,N,8/25/2025 12:38 PM,Stray,,,,Small,Receiving/Receiving,No,No,,N,TAMMIC,No Hold,False,,,,,,580
Stray,Total Intakes: 199,Total Unique Animals: 199,A0059233920,,Cat,Domestic Shorthair/Mix,21d,M,Black/White,N,8/25/2025 12:38 PM,Stray,,,,Small,Receiving/Receiving,No,No,,N,TAMMIC,No Hold,False,,,,,,580
Stray,Total Intakes: 199,Total Unique Animals: 199,A0059233926,,Cat,Domestic Shorthair/Mix,21d,F,Brown,N,8/25/2025 12:38 PM,Stray,,,,Small,Receiving/Receiving,No,No,,N,TAMMIC,No Hold,False,,,,,,580
Stray,Total Intakes: 199,Total Unique Animals: 199,A0059233941,,Cat,Domestic Shorthair/Mix,21d,M,Brown/White,N,8/25/2025 12:38 PM,Stray,,,,Small,Receiving/Receiving,No,No,,N,TAMMIC,No Hold,False,,,,,,580
Stray,Total Intakes: 199,Total Unique Animals: 199,A0059233946,,Cat,Domestic Shorthair/Mix,21d,M,Brown/White,N,8/25/2025 12:38 PM,Stray,,,,Small,Receiving/Receiving,No,No,,N,TAMMIC,No Hold,False,,,,,,580
Stray,Total Intakes: 199,Total Unique Animals: 199,A0059235297,,Dog,"Mixed Breed, Medium (up to 44 lbs fully grown)/Mix",,M,Black/Brown,N,8/25/2025 2:20 PM,Stray,,,,Medium,Receiving/Receiving,No,No,,N,ASHLEYD,OTC,False,,,,,,580
Stray,Total Intakes: 199,Total Unique Animals: 199,A0059235560,GARRISON,Cat,Domestic Longhair/,2m 2d,M,Grey,N,8/25/2025 2:38 PM,Stray,,,,Small,Receiving/Receiving,No,No,,N,TAMMIC,No Hold,False,,,,,,580
Stray,Total Intakes: 199,Total Unique Animals: 199,A0059235576,,Cat,Domestic Longhair/Mix,2m 2d,F,Grey,N,8/25/2025 2:38 PM,Stray,,,,Small,Receiving/Receiving,No,No,,N,TAMMIC,No Hold,False,,,,,,580
Stray,Total Intakes: 199,Total Unique Animals: 199,A0059238758,,Cat,Domestic Shorthair/Mix,2y 0d,F,Brown/White,N,8/26/2025 2:45 PM,Stray,,,,Small,Receiving/Receiving,No,No,,N,TAMMIC,OTC,False,Completed,8/26/2025 1:45 PM,8/26/2025 2:45 PM,Ashley Dittrich,1 hour ,580
Stray,Total Intakes: 199,Total Unique Animals: 199,A0059238761,,Cat,Domestic Shorthair/Mix,5d,M,Black/White,N,8/26/2025 2:45 PM,Stray,,,,Small,Receiving/Receiving,No,No,,N,TAMMIC,OTC,False,Completed,8/26/2025 1:45 PM,8/26/2025 2:45 PM,Ashley Dittrich,1 hour ,580
Stray,Total Intakes: 199,Total Unique Animals: 199,A0059238762,,Cat,Domestic Shorthair/Mix,5d,M,Black/White,N,8/26/2025 2:45 PM,Stray,,,,Small,Receiving/Receiving,No,No,,N,TAMMIC,OTC,False,Completed,8/26/2025 1:45 PM,8/26/2025 2:45 PM,Ashley Dittrich,1 hour ,580
Stray,Total Intakes: 199,Total Unique Animals: 199,A0059238763,,Cat,Domestic Shorthair/Mix,5d,M,Black/White,N,8/26/2025 2:45 PM,Stray,,,,Small,Receiving/Receiving,No,No,,N,TAMMIC,OTC,False,Completed,8/26/2025 1:45 PM,8/26/2025 2:45 PM,Ashley Dittrich,1 hour ,580
Stray,Total Intakes: 199,Total Unique Animals: 199,A0059238764,,Cat,Domestic Shorthair/Mix,5d,F,Black/Orange,N,8/26/2025 2:45 PM,Stray,,,,Small,Receiving/Receiving,No,No,,N,TAMMIC,OTC,False,Completed,8/26/2025 1:45 PM,8/26/2025 2:45 PM,Ashley Dittrich,1 hour ,580
Stray,Total Intakes: 199,Total Unique Animals: 199,A0059241943,,Cat,Domestic Longhair/,1m 23d,M,White/Orange,N,8/26/2025 1:26 PM,Stray,,,,Small,Receiving/Receiving,No,No,,N,TAMMIC,No Hold,False,,,,,,580
Stray,Total Intakes: 199,Total Unique Animals: 199,A0059243178,MIDNIGHT,Cat,Domestic Shorthair/Mix,1d,F,Black,N,8/26/2025 2:46 PM,Stray,,,,Small,Cooler/Cooler,No,No,,N,TAMMIC,DOA,True,,,,,,580
Stray,Total Intakes: 199,Total Unique Animals: 199,A0059246556,,Cat,Domestic Longhair/Mix,8m 0d,F,Black,N,8/27/2025 7:38 AM,Stray,,,,Small,Receiving/Receiving,No,No,,N,LEIGHANNA,OTC,False,,,,,,580
Stray,Total Intakes: 199,Total Unique Animals: 199,A0059246997,,Cat,Domestic Shorthair/Mix,1m 11d,F,Black,N,8/27/2025 9:35 AM,Stray,,,,Small,Receiving/Receiving,No,No,,N,SHANNONV,No Hold,False,Completed,8/27/2025 8:35 AM,8/27/2025 9:35 AM,SHANNON VOGT,1 hour ,580
Stray,Total Intakes: 199,Total Unique Animals: 199,A0059246998,,Cat,Domestic Shorthair/Mix,1m 11d,F,Black,N,8/27/2025 9:35 AM,Stray,,,,Small,Receiving/Receiving,No,No,,N,SHANNONV,No Hold,False,Completed,8/27/2025 8:35 AM,8/27/2025 9:35 AM,SHANNON VOGT,1 hour ,580
Stray,Total Intakes: 199,Total Unique Animals: 199,A0059247000,,Cat,Domestic Shorthair/Mix,28d,F,Grey,N,8/27/2025 9:35 AM,Stray,,,,Small,Receiving/Receiving,No,No,,N,SHANNONV,No Hold,False,Completed,8/27/2025 8:35 AM,8/27/2025 9:35 AM,SHANNON VOGT,1 hour ,580
Stray,Total Intakes: 199,Total Unique Animals: 199,A0059249208,SPICE CAT,Cat,Domestic Shorthair/Mix,1m 18d,M,Grey/White,N,8/27/2025 1:01 PM,Stray,,,,Small,Receiving/Receiving,No,No,,N,SHANNONV,No Hold,False,,,,,,580
